Var1	Var2	Var3	Var4	Var5	Var6	y
83948	2	1	1	2	1	1	0
83949	3	1	1	1	2	1	0
83950	2	2	2	0	0	0	0
83951	3	3	1	1	0	1	0
83952	3	0	2	1	1	0	0
83953	0	0	1	0	1	3	0
83954	2	0	3	0	0	2	0
83955	1	2	0	0	2	0	0
83956	1	2	0	1	0	0	0
83957	2	1	0	0	3	3	0
83958	2	2	3	1	1	1	0
83959	3	0	2	1	1	1	0
83960	1	2	2	0	0	0	0
83961	0	1	3	1	1	0	0
83962	0	3	0	0	0	1	1
83963	0	1	0	0	0	1	1
83964	0	0	1	2	0	1	0
83965	1	1	1	1	0	1	0
83966	1	0	1	0	1	1	0
83967	2	2	0	0	2	2	0
83968	1	0	2	1	2	1	0
83969	2	0	0	1	0	2	0
83970	1	1	3	2	1	0	0
83971	0	0	0	0	2	2	0
83972	2	1	3	0	2	2	0
83973	0	3	1	0	1	1	0
83974	0	0	2	2	0	1	0
83975	1	0	0	1	0	0	0
83976	0	0	2	1	0	2	0
83977	0	0	0	3	2	0	0
83978	0	3	2	0	1	0	0
83979	1	1	3	0	1	0	0
83980	1	1	1	1	0	0	0
83981	1	1	0	0	3	0	0
83982	0	0	2	1	2	1	0
83983	1	2	0	1	2	0	0
83984	1	1	0	0	0	0	0
83985	0	1	0	0	0	1	1
83986	0	3	0	0	0	1	0
83987	2	1	3	0	0	1	0
83988	1	1	1	2	2	0	0
83989	1	1	1	1	1	1	0
83990	0	0	0	0	0	2	0
83991	0	0	0	0	1	1	1
83992	2	1	2	1	1	0	0
83993	0	0	0	1	1	2	0
83994	0	1	1	0	0	2	0
83995	2	0	1	1	1	2	0
83996	1	0	2	0	1	0	0
83997	2	3	0	0	2	0	0
83998	1	1	1	0	0	2	0
83999	2	0	0	2	0	2	0
84000	1	1	0	1	1	0	0
84001	2	1	3	0	3	0	0
84002	0	0	3	3	2	1	0
84003	0	1	3	0	1	1	0
84004	1	3	1	0	0	2	1
84005	1	1	2	0	0	1	0
84006	0	3	2	3	0	0	0
84007	0	1	0	0	1	3	0
84008	1	0	0	2	1	1	0
84009	0	0	0	1	1	2	0
84010	2	2	2	0	1	0	0
84011	0	0	3	3	1	1	0
84012	0	0	0	2	2	3	0
84013	1	0	0	2	3	1	0
84014	0	2	3	2	1	1	0
84015	1	2	3	1	2	0	0
84016	2	1	1	3	1	0	0
84017	1	2	3	1	0	1	0
84018	1	0	0	1	0	1	0
84019	1	1	0	2	2	2	0
84020	2	0	1	2	0	0	0
84021	2	1	2	0	2	1	0
84022	0	1	1	0	3	1	0
84023	1	0	0	0	1	2	0
84024	0	1	2	0	0	3	0
84025	1	1	2	0	1	0	0
84026	2	1	0	0	1	2	0
84027	1	0	1	1	2	2	0
84028	2	2	1	0	0	1	0
84029	0	2	1	0	0	2	0
84030	1	2	1	2	3	1	0
84031	1	0	2	1	3	1	0
84032	3	2	2	1	1	3	0
84033	3	1	1	0	3	1	0
84034	2	3	0	0	0	0	1
84035	2	2	0	1	0	1	1
84036	2	1	2	1	2	2	0
84037	3	2	0	0	0	1	1
84038	1	0	1	1	1	1	0
84039	0	2	3	1	2	0	0
84040	1	2	0	3	1	1	0
84041	2	0	0	2	1	2	0
84042	0	0	0	0	1	0	0
84043	1	1	1	1	1	2	0
84044	0	0	1	2	1	1	0
84045	2	0	1	1	0	1	0
84046	3	0	0	2	0	2	0
84047	2	1	0	0	0	0	0
84048	2	1	0	0	1	1	0
84049	0	1	1	1	1	0	0
84050	3	1	1	0	0	0	0
84051	0	1	1	0	0	0	1
84052	1	1	2	0	0	0	0
84053	1	1	0	1	0	1	0
84054	2	2	1	1	1	1	0
84055	0	1	1	0	3	1	0
84056	1	0	0	2	0	0	0
84057	0	0	2	0	0	1	0
84058	2	0	2	1	3	0	0
84059	1	2	1	2	1	0	0
84060	0	1	2	0	1	1	0
84061	0	1	1	3	1	1	0
84062	3	0	2	0	1	1	0
84063	2	0	1	0	0	1	0
84064	0	1	2	0	0	2	0
84065	2	2	1	0	1	1	0
84066	2	1	3	3	1	2	0
84067	1	0	2	0	0	3	0
84068	1	1	1	0	0	0	0
84069	1	0	2	0	1	3	0
84070	0	1	2	2	2	0	0
84071	1	1	1	0	2	1	0
84072	3	2	0	0	0	1	1
84073	1	0	2	2	3	1	0
84074	1	1	0	1	1	0	0
84075	0	3	2	2	1	1	0
84076	3	2	1	2	0	1	0
84077	2	1	0	0	0	0	0
84078	0	0	3	0	1	1	0
84079	2	0	0	0	1	1	0
84080	1	2	2	1	3	3	0
84081	3	0	1	1	0	0	0
84082	2	1	0	0	1	1	0
84083	0	1	2	1	3	1	0
84084	2	1	2	0	0	1	0
84085	0	2	2	1	1	1	0
84086	2	3	2	0	1	1	0
84087	0	2	2	1	3	2	0
84088	0	1	1	1	0	1	0
84089	1	0	3	0	0	2	0
84090	0	2	2	0	0	0	0
84091	2	1	2	0	2	1	0
84092	0	2	2	1	1	2	0
84093	1	1	0	1	0	0	0
84094	0	3	0	0	0	0	0
84095	0	2	1	2	1	1	0
84096	2	2	1	1	0	1	0
84097	2	0	0	0	1	3	0
84098	2	0	0	0	0	1	0
84099	0	0	2	2	1	1	0
84100	2	2	0	0	2	1	0
84101	0	1	2	1	1	0	0
84102	0	0	1	1	3	0	0
84103	0	2	3	0	0	0	0
84104	1	0	0	3	1	1	0
84105	2	0	2	0	0	0	0
84106	1	1	1	1	0	0	0
84107	0	0	0	0	1	0	0
84108	2	1	2	2	3	2	0
84109	1	1	0	1	0	0	0
84110	1	0	0	0	1	1	0
84111	0	1	1	3	0	0	0
84112	0	2	1	1	2	1	0
84113	0	0	0	0	3	0	0
84114	2	1	1	0	2	2	0
84115	0	0	1	1	3	0	0
84116	3	2	1	3	2	2	0
84117	1	1	1	3	0	1	0
84118	0	0	0	0	1	3	0
84119	2	1	1	0	2	0	0
84120	1	2	0	1	0	2	0
84121	0	0	1	1	0	2	0
84122	3	2	0	0	0	0	0
84123	0	3	3	1	1	1	0
84124	1	0	0	1	2	1	0
84125	0	0	1	0	0	2	0
84126	0	0	2	0	1	1	0
84127	2	2	0	0	1	1	0
84128	2	0	0	3	3	1	0
84129	2	0	1	0	0	1	0
84130	0	0	0	1	0	1	0
84131	3	2	0	1	0	3	0
84132	1	1	0	1	2	3	0
84133	2	1	1	0	2	1	0
84134	0	1	1	3	1	1	0
84135	0	0	3	0	1	0	0
84136	1	1	2	1	1	1	0
84137	1	1	0	0	2	0	0
84138	1	1	2	0	2	0	0
84139	1	2	0	2	0	0	0
84140	2	0	0	1	0	1	0
84141	0	0	0	0	2	1	0
84142	1	1	0	0	0	2	1
84143	1	1	1	0	1	1	0
84144	1	1	1	0	0	1	0
84145	1	0	0	0	0	1	1
84146	1	1	0	0	0	0	0
84147	1	1	0	2	2	0	0
84148	2	2	1	0	0	0	1
84149	2	0	1	1	1	1	0
84150	1	3	3	0	1	3	0
84151	3	0	3	0	1	1	0
84152	0	1	1	0	0	1	1
84153	0	0	2	0	0	3	0
84154	1	1	1	1	0	3	0
84155	1	1	0	0	2	0	0
84156	1	1	1	1	0	1	0
84157	2	1	0	1	0	2	0
84158	1	0	0	2	1	2	0
84159	0	1	2	0	1	2	0
84160	1	2	1	1	0	1	0
84161	0	2	3	2	1	2	0
84162	1	2	2	0	0	3	0
84163	1	0	1	2	2	0	0
84164	1	0	0	3	1	1	0
84165	1	0	0	2	1	0	0
84166	2	1	1	3	1	0	0
84167	0	0	0	0	2	0	0
84168	0	0	1	2	0	1	0
84169	2	3	1	1	2	0	0
84170	0	1	1	0	0	3	0
84171	0	1	1	2	0	0	0
84172	1	1	0	0	1	0	0
84173	2	0	3	0	2	0	0
84174	1	0	0	1	0	0	0
84175	0	3	1	1	0	0	0
84176	2	0	0	0	1	1	0
84177	0	1	1	2	2	1	0
84178	1	0	1	1	0	1	0
84179	1	0	2	1	2	1	0
84180	0	2	0	2	1	2	0
84181	0	2	2	2	2	2	0
84182	2	0	0	2	0	0	0
84183	0	2	0	1	1	1	0
84184	3	3	1	1	1	0	0
84185	1	0	1	1	0	2	0
84186	0	0	3	1	0	0	0
84187	1	1	1	0	1	1	0
84188	1	0	2	1	1	1	0
84189	1	0	2	1	1	0	0
84190	2	1	1	1	1	0	0
84191	0	1	2	0	2	2	0
84192	2	3	1	0	1	1	0
84193	1	3	2	2	1	1	0
84194	0	0	1	2	0	3	0
84195	2	2	1	2	1	0	0
84196	1	0	0	2	3	1	0
84197	0	1	1	3	3	1	0
84198	0	1	0	0	2	1	0
84199	2	0	1	0	0	1	0
84200	1	2	2	0	0	2	0
84201	2	0	0	2	0	1	0
84202	2	2	0	0	2	2	0
84203	0	3	2	1	0	1	0
84204	0	1	2	0	2	0	0
84205	0	1	1	3	0	0	0
84206	1	2	0	0	2	2	0
84207	0	0	3	0	1	0	0
84208	2	3	0	1	0	1	0
84209	0	0	1	2	0	0	0
84210	1	0	0	0	0	0	0
84211	0	2	1	3	0	0	0
84212	0	1	1	1	2	0	0
84213	1	0	1	1	0	2	0
84214	0	0	0	1	1	0	0
84215	0	1	0	2	0	3	0
84216	0	2	0	1	0	2	1
84217	3	0	0	1	0	1	0
84218	2	1	0	1	0	0	0
84219	0	1	1	1	0	2	0
84220	2	2	2	1	0	1	0
84221	3	0	0	3	0	2	0
84222	0	2	2	1	2	1	0
84223	2	1	0	2	2	2	0
84224	2	0	2	1	1	1	0
84225	2	0	1	2	0	2	0
84226	1	0	2	2	0	2	0
84227	1	0	0	1	1	0	0
84228	0	0	1	1	0	0	0
84229	0	2	3	1	2	0	0
84230	1	1	0	0	2	1	0
84231	1	0	0	0	1	2	0
84232	0	2	1	0	2	1	0
84233	0	0	0	0	0	1	0
84234	1	0	2	0	0	2	0
84235	1	2	0	1	1	0	0
84236	0	1	0	2	0	2	0
84237	1	0	0	1	0	1	0
84238	0	0	0	0	0	0	0
84239	1	0	3	1	3	1	0
84240	0	1	1	0	1	0	0
84241	0	0	2	2	0	0	0
84242	2	0	0	2	2	2	0
84243	0	1	3	0	2	3	0
84244	2	1	2	1	1	3	0
84245	1	1	0	1	1	2	0
84246	0	0	1	1	1	2	0
84247	0	2	0	0	1	2	0
84248	0	3	2	2	0	2	0
84249	0	1	1	1	0	0	0
84250	2	1	0	2	2	2	0
84251	0	1	1	1	0	1	1
84252	0	1	2	1	2	1	0
84253	1	1	0	0	2	0	0
84254	0	2	2	2	0	1	0
84255	1	0	2	0	1	2	0
84256	1	0	1	0	3	0	0
84257	0	1	1	0	0	0	0
84258	1	0	1	0	0	0	0
84259	0	0	2	0	1	1	0
84260	1	0	0	2	1	1	0
84261	2	0	1	1	1	1	0
84262	0	0	0	0	0	1	0
84263	1	1	1	0	1	0	0
84264	1	1	3	1	2	0	0
84265	3	0	1	3	1	0	0
84266	2	2	1	0	0	0	0
84267	2	1	0	3	1	1	0
84268	0	0	0	0	2	1	0
84269	1	0	1	1	2	1	0
84270	0	0	1	0	0	0	0
84271	1	1	0	0	3	0	0
84272	1	0	0	2	0	2	0
84273	2	1	1	0	0	1	0
84274	1	3	1	1	1	0	0
84275	1	1	1	2	0	1	0
84276	0	0	0	1	0	2	0
84277	0	0	1	1	0	2	0
84278	1	0	1	2	1	1	0
84279	0	1	0	0	0	3	0
84280	1	1	1	3	0	2	0
84281	1	1	0	0	1	1	0
84282	1	3	0	0	3	0	0
84283	2	1	0	1	2	1	0
84284	2	1	2	0	2	0	0
84285	1	3	2	1	1	1	0
84286	1	0	1	1	1	1	0
84287	2	1	0	1	1	2	0
84288	1	0	1	0	1	0	0
84289	0	0	0	1	0	0	0
84290	2	1	2	0	3	3	0
84291	0	1	2	1	0	1	0
84292	2	1	0	1	1	0	0
84293	2	1	1	0	2	0	0
84294	0	0	1	0	1	0	0
84295	1	0	2	2	1	1	0
84296	0	1	1	0	0	3	0
84297	3	1	2	2	1	1	0
84298	0	1	3	2	1	2	0
84299	0	1	1	0	0	2	0
84300	0	2	0	0	1	1	0
84301	0	0	2	1	1	1	0
84302	2	0	0	1	1	1	0
84303	0	0	2	1	1	3	0
84304	0	0	1	0	1	1	0
84305	0	0	0	1	2	1	0
84306	0	0	0	1	1	0	0
84307	1	0	0	3	1	0	0
84308	1	0	0	0	3	1	0
84309	2	2	0	1	0	1	1
84310	0	0	0	0	1	3	0
84311	1	0	1	1	1	1	0
84312	0	1	2	0	1	2	0
84313	1	0	1	1	0	0	0
84314	2	0	2	1	2	0	0
84315	0	3	3	2	1	0	0
84316	1	1	2	1	0	2	0
84317	0	0	0	0	1	1	0
84318	3	3	1	2	1	0	0
84319	2	3	0	0	2	2	0
84320	3	1	2	0	0	2	0
84321	3	1	3	0	2	0	0
84322	0	0	1	0	2	0	0
84323	0	3	1	0	1	2	0
84324	3	0	1	0	1	1	0
84325	0	1	0	2	0	0	0
84326	1	1	0	1	2	3	0
84327	0	0	2	2	0	0	0
84328	1	0	0	1	0	0	0
84329	1	2	1	2	1	0	0
84330	0	0	1	3	0	1	0
84331	1	0	2	2	0	1	0
84332	2	0	0	0	0	1	0
84333	0	2	1	2	1	2	0
84334	0	0	1	0	1	1	0
84335	2	0	3	1	0	2	0
84336	0	0	0	1	1	1	0
84337	1	0	0	0	0	3	0
84338	2	2	0	0	2	1	0
84339	0	3	1	0	0	1	1
84340	0	1	2	3	2	0	0
84341	0	2	3	1	0	0	0
84342	1	0	0	0	1	1	0
84343	1	0	0	1	0	1	0
84344	2	2	1	1	1	1	0
84345	0	2	1	1	0	1	0
84346	0	3	0	2	1	2	0
84347	0	1	2	0	0	1	0
84348	2	1	0	0	0	0	0
84349	0	0	1	0	1	0	0
84350	0	1	0	0	1	3	0
84351	1	2	2	2	1	2	0
84352	1	2	1	1	1	3	0
84353	1	0	2	0	0	0	0
84354	0	2	2	0	3	0	0
84355	1	0	0	2	1	0	0
84356	0	3	2	1	1	0	0
84357	3	0	0	2	0	1	0
84358	2	2	1	1	1	1	0
84359	0	1	1	2	2	1	0
84360	3	1	1	2	1	2	0
84361	2	1	1	0	0	1	0
84362	0	0	1	1	1	1	0
84363	1	0	0	2	0	1	0
84364	1	0	3	3	2	1	0
84365	0	0	3	1	0	3	0
84366	2	0	1	1	0	0	0
84367	2	2	1	3	0	3	0
84368	1	1	1	1	2	1	0
84369	1	1	1	1	0	1	0
84370	0	1	1	0	0	2	0
84371	0	0	2	0	0	1	0
84372	0	0	2	0	2	1	0
84373	0	2	0	1	1	1	0
84374	1	1	1	1	2	2	0
84375	1	2	2	1	0	2	0
84376	1	1	2	0	3	1	0
84377	1	1	0	1	3	2	0
84378	2	0	0	0	0	3	0
84379	0	1	2	0	0	2	0
84380	0	1	2	0	2	1	0
84381	0	2	2	2	2	0	0
84382	0	1	1	0	2	0	0
84383	1	1	0	1	0	0	0
84384	0	0	1	0	2	1	0
84385	0	1	0	0	3	2	0
84386	2	2	1	1	0	0	0
84387	1	3	1	0	2	0	0
84388	0	0	0	0	0	1	1
84389	2	0	2	0	1	1	0
84390	3	1	0	1	0	0	0
84391	0	1	2	0	1	0	0
84392	0	0	2	2	1	1	0
84393	2	2	0	0	0	1	0
84394	1	2	1	0	2	1	0
84395	0	0	1	1	0	2	0
84396	0	0	1	0	3	1	0
84397	0	0	0	3	2	3	0
84398	1	1	0	0	0	1	1
84399	0	3	1	3	0	3	0
84400	0	1	0	1	0	0	0
84401	1	1	0	0	0	0	1
84402	0	1	1	3	0	1	0
84403	0	0	1	2	0	0	0
84404	0	0	1	2	1	0	0
84405	0	3	0	1	1	2	1
84406	0	2	0	3	1	0	0
84407	3	1	0	0	1	0	0
84408	1	0	0	1	1	1	0
84409	1	0	2	3	0	1	0
84410	0	0	1	1	1	0	0
84411	2	1	0	0	0	0	0
84412	0	0	1	0	0	0	0
84413	1	1	0	0	0	0	1
84414	0	0	2	0	1	1	0
84415	3	0	0	1	1	1	0
84416	0	2	1	0	0	1	0
84417	1	2	0	1	0	0	0
84418	1	0	1	1	1	1	0
84419	0	1	0	2	1	1	0
84420	0	3	0	0	2	0	1
84421	1	0	2	0	1	3	0
84422	1	0	2	3	0	0	0
84423	1	0	1	1	3	2	0
84424	1	0	0	0	1	2	0
84425	2	0	1	1	1	0	0
84426	1	1	1	1	0	0	0
84427	0	2	0	1	1	3	0
84428	0	2	1	1	1	1	0
84429	3	0	0	3	3	2	0
84430	0	1	0	0	1	3	1
84431	0	0	1	0	0	1	0
84432	2	0	2	1	3	0	0
84433	1	1	0	2	1	0	0
84434	2	0	1	1	2	1	0
84435	2	1	1	1	2	0	0
84436	0	0	3	2	1	1	0
84437	1	3	0	3	2	2	0
84438	0	2	0	2	0	0	1
84439	0	0	1	1	1	0	0
84440	0	0	0	2	0	1	0
84441	2	1	0	0	1	0	0
84442	1	0	0	0	0	2	0
84443	1	0	1	3	1	1	0
84444	3	0	2	3	3	1	0
84445	3	2	3	1	0	0	0
84446	1	2	0	0	0	2	1
84447	0	1	1	1	1	1	0
84448	2	2	0	2	1	0	0
84449	1	0	1	2	3	0	0
84450	1	0	3	1	1	0	0
84451	1	3	3	0	0	2	0
84452	0	2	0	0	0	1	1
84453	2	2	1	0	0	1	0
84454	3	0	1	0	1	1	0
84455	1	2	0	0	0	0	1
84456	1	3	2	1	1	0	0
84457	3	0	0	0	2	1	0
84458	0	0	0	1	3	0	0
84459	0	1	0	2	1	3	1
84460	0	1	0	2	2	0	0
84461	0	0	1	1	1	1	0
84462	0	2	0	2	2	2	0
84463	0	1	3	0	1	0	0
84464	1	1	1	1	1	0	0
84465	0	1	0	1	2	1	0
84466	1	2	1	2	0	2	0
84467	1	0	3	0	2	0	0
84468	2	1	2	2	3	2	0
84469	1	2	2	1	1	1	0
84470	3	1	0	0	0	0	0
84471	1	2	1	1	1	1	0
84472	1	1	2	3	0	0	0
84473	0	1	0	0	0	0	1
84474	2	0	2	1	0	2	0
84475	2	0	1	0	1	0	0
84476	1	1	2	0	1	0	0
84477	3	2	0	0	0	0	0
84478	3	0	1	2	1	0	0
84479	0	0	0	1	1	1	0
84480	0	3	2	0	3	1	0
84481	0	2	1	0	1	2	0
84482	2	3	0	2	1	2	0
84483	3	3	1	0	1	0	0
84484	1	2	1	1	0	0	0
84485	1	1	1	1	2	1	0
84486	0	2	1	3	0	2	0
84487	3	1	0	1	1	0	0
84488	2	1	0	0	0	1	0
84489	1	0	0	1	0	0	0
84490	1	0	1	0	0	0	0
84491	1	0	1	1	0	1	0
84492	0	1	1	0	1	1	0
84493	1	1	1	2	1	2	0
84494	0	0	2	2	0	1	0
84495	1	2	1	2	3	3	0
84496	0	0	0	1	1	2	0
84497	3	0	2	2	1	2	0
84498	0	0	1	0	0	0	0
84499	0	0	0	0	1	0	0
84500	0	0	3	3	1	0	0
84501	1	0	3	2	1	1	0
84502	1	3	1	0	1	0	0
84503	1	1	0	2	1	0	0
84504	1	0	0	2	0	3	0
84505	1	1	1	1	0	0	0
84506	2	0	0	1	2	1	0
84507	2	2	2	1	2	2	0
84508	3	1	1	0	2	0	0
84509	1	0	0	1	0	1	0
84510	0	3	0	1	2	1	0
84511	0	0	0	2	0	1	0
84512	1	1	1	1	1	1	0
84513	0	1	0	2	0	3	0
84514	1	1	0	0	0	1	0
84515	1	3	0	1	1	1	1
84516	1	2	0	1	0	1	0
84517	3	2	0	0	0	0	0
84518	1	1	2	1	2	2	0
84519	0	0	0	0	0	0	1
84520	1	1	1	0	0	1	0
84521	1	1	0	2	1	1	0
84522	3	0	0	1	0	3	0
84523	1	0	1	0	1	1	0
84524	2	1	2	1	2	1	0
84525	2	3	2	2	1	1	0
84526	0	1	1	2	0	1	0
84527	0	2	2	1	1	1	0
84528	0	0	0	1	2	0	0
84529	0	1	0	2	2	2	0
84530	3	2	2	2	2	0	0
84531	0	0	1	2	0	1	0
84532	0	2	0	2	3	2	0
84533	3	2	0	1	1	0	0
84534	1	0	0	2	0	0	0
84535	2	0	2	0	1	1	0
84536	0	3	0	1	1	0	0
84537	0	2	2	0	0	0	0
84538	1	0	0	1	1	1	0
84539	0	1	0	0	0	1	1
84540	2	0	0	2	2	3	0
84541	0	1	1	3	3	1	0
84542	1	1	0	1	1	1	0
84543	1	1	0	2	2	1	0
84544	1	1	2	1	1	2	0
84545	1	1	2	0	1	2	0
84546	1	0	0	2	0	1	0
84547	1	0	2	0	1	1	0
84548	3	1	0	0	0	1	0
84549	1	2	2	1	0	1	0
84550	1	2	0	2	3	3	0
84551	0	2	0	2	2	1	0
84552	2	3	0	1	1	2	0
84553	1	0	1	2	0	0	0
84554	0	0	0	3	1	2	0
84555	1	0	1	3	0	0	0
84556	1	2	0	0	3	1	0
84557	1	1	2	0	0	2	0
84558	1	0	1	2	0	2	0
84559	0	1	0	2	1	1	0
84560	0	0	0	2	2	0	0
84561	1	0	1	1	1	0	0
84562	2	0	2	1	0	0	0
84563	1	3	0	1	0	0	1
84564	1	0	3	1	1	1	0
84565	2	0	2	0	1	0	0
84566	3	0	2	0	0	1	0
84567	0	0	2	1	2	1	0
84568	2	0	1	3	1	1	0
84569	1	1	1	0	2	3	0
84570	0	0	0	1	1	0	0
84571	0	0	0	0	1	1	0
84572	1	2	0	0	2	1	0
84573	0	1	3	2	0	1	0
84574	2	0	2	1	1	2	0
84575	0	0	1	0	1	0	0
84576	1	0	0	0	0	1	0
84577	0	0	1	2	1	1	0
84578	1	0	2	1	3	0	0
84579	0	1	2	0	0	0	0
84580	0	3	3	1	0	1	0
84581	0	0	0	0	1	1	0
84582	2	1	2	3	1	0	0
84583	0	0	1	0	0	2	0
84584	0	0	1	2	1	0	0
84585	0	0	0	0	0	0	0
84586	2	3	0	0	1	0	1
84587	2	1	1	2	0	0	0
84588	1	0	0	0	0	1	0
84589	1	1	0	1	2	0	0
84590	1	0	0	1	1	0	0
84591	0	0	0	2	2	2	0
84592	0	1	0	1	1	2	0
84593	2	1	1	3	0	1	0
84594	1	1	0	1	3	2	0
84595	2	1	2	2	0	2	0
84596	1	1	0	3	3	0	0
84597	2	0	0	2	3	1	0
84598	1	0	1	0	3	1	0
84599	0	0	3	1	1	2	0
84600	0	3	1	1	0	0	0
84601	1	0	1	1	1	1	0
84602	1	2	0	1	1	0	0
84603	0	0	1	1	1	1	0
84604	1	1	1	1	0	1	0
84605	0	2	0	0	1	0	0
84606	1	1	2	1	0	0	0
84607	1	0	1	1	2	1	0
84608	3	2	1	3	0	1	0
84609	1	0	2	1	2	3	0
84610	1	3	1	0	0	0	1
84611	1	0	2	2	0	1	0
84612	2	0	0	0	0	1	0
84613	1	2	1	1	2	0	0
84614	1	2	1	0	2	3	0
84615	0	0	2	1	1	1	0
84616	1	0	3	2	0	0	0
84617	0	2	0	1	3	1	0
84618	1	1	0	1	1	3	0
84619	3	2	1	0	1	3	0
84620	2	2	2	0	0	0	0
84621	0	0	0	3	0	0	0
84622	3	0	1	2	3	2	0
84623	3	0	2	0	0	3	0
84624	1	0	2	0	2	0	0
84625	1	0	0	1	0	0	0
84626	2	1	1	2	3	2	0
84627	2	1	0	0	1	1	0
84628	2	3	0	2	0	0	0
84629	3	1	0	2	0	3	0
84630	0	0	1	0	2	0	0
84631	0	0	0	0	0	0	1
84632	0	1	1	1	0	2	0
84633	1	3	1	1	3	2	0
84634	0	1	0	0	1	0	0
84635	0	1	2	2	0	1	0
84636	0	0	0	0	3	2	0
84637	1	2	0	2	3	0	0
84638	0	2	1	1	1	1	0
84639	1	1	1	0	3	1	0
84640	1	2	0	1	3	1	0
84641	1	1	0	2	2	2	0
84642	0	1	0	0	0	0	1
84643	0	0	0	2	1	1	0
84644	0	0	2	0	1	1	0
84645	0	0	1	0	1	0	0
84646	2	2	1	1	2	1	0
84647	1	1	2	1	2	1	0
84648	2	2	1	2	0	0	0
84649	2	1	2	2	2	2	0
84650	1	0	3	1	1	1	0
84651	2	2	1	0	2	2	0
84652	1	0	0	1	2	2	0
84653	1	2	0	0	2	0	0
84654	0	1	1	2	3	2	0
84655	0	1	1	2	1	1	0
84656	1	0	1	0	1	1	0
84657	1	3	2	0	1	0	0
84658	1	0	1	3	0	1	0
84659	0	1	2	0	2	3	0
84660	3	3	0	1	1	0	0
84661	1	3	1	0	2	1	0
84662	1	0	1	0	0	1	0
84663	1	3	2	1	1	0	0
84664	3	2	0	0	1	0	0
84665	2	1	2	0	0	3	0
84666	0	0	0	0	1	0	0
84667	3	2	1	0	1	1	0
84668	0	1	0	0	1	3	0
84669	3	1	0	0	0	0	0
84670	2	0	0	0	2	1	0
84671	2	0	3	0	1	0	0
84672	0	3	0	2	3	2	0
84673	3	2	2	0	1	1	0
84674	0	0	1	1	1	0	0
84675	0	0	0	0	1	1	0
84676	2	2	0	0	1	2	0
84677	2	0	0	0	0	2	0
84678	1	1	2	1	1	0	0
84679	0	3	1	0	0	0	1
84680	3	0	2	1	1	3	0
84681	1	0	1	1	0	1	0
84682	3	0	1	0	0	2	0
84683	1	1	0	1	0	0	0
84684	2	1	0	0	2	0	0
84685	0	0	2	2	1	2	0
84686	1	0	1	1	0	0	0
84687	3	2	1	2	0	0	0
84688	0	3	0	2	2	0	0
84689	1	2	3	0	2	1	0
84690	0	1	2	1	1	1	0
84691	2	0	0	1	1	1	0
84692	0	1	0	1	0	0	0
84693	0	1	0	1	1	0	0
84694	0	1	0	1	2	0	0
84695	1	0	0	0	0	1	0
84696	2	1	3	0	1	1	0
84697	1	1	0	2	0	2	0
84698	0	1	3	0	1	2	0
84699	0	0	1	2	1	2	0
84700	2	1	1	2	1	0	0
84701	0	1	0	0	1	1	0
84702	1	2	0	0	1	1	1
84703	1	0	0	1	0	0	0
84704	1	1	3	1	1	2	0
84705	0	0	1	2	1	0	0
84706	0	2	2	1	0	0	0
84707	1	2	1	0	1	0	0
84708	0	3	0	1	1	1	1
84709	1	0	3	2	2	2	0
84710	2	0	0	1	0	1	0
84711	1	0	0	0	0	0	0
84712	2	2	1	2	1	0	0
84713	1	1	3	1	1	2	0
84714	0	0	0	1	1	0	0
84715	3	2	0	2	3	0	0
84716	1	3	1	2	0	0	0
84717	1	2	1	1	0	1	0
84718	1	0	0	2	2	0	0
84719	1	1	1	1	0	0	0
84720	1	0	1	0	1	1	0
84721	1	1	1	1	2	1	0
84722	1	1	1	1	1	1	0
84723	1	3	2	1	3	0	0
84724	0	1	0	1	1	0	0
84725	1	1	3	0	1	0	0
84726	0	1	1	3	0	1	0
84727	0	1	1	0	1	0	0
84728	1	0	0	2	1	2	0
84729	1	3	1	2	2	1	0
84730	0	0	2	1	0	1	0
84731	1	1	1	3	1	2	0
84732	1	1	0	0	0	1	0
84733	1	1	2	1	0	1	0
84734	1	1	3	1	3	0	0
84735	1	2	2	1	1	2	0
84736	3	0	1	2	1	0	0
84737	0	0	0	1	3	1	0
84738	0	1	1	1	0	2	0
84739	1	0	1	0	1	1	0
84740	2	1	1	0	1	1	0
84741	2	1	0	2	0	1	0
84742	0	2	0	0	2	1	0
84743	3	1	2	0	1	1	0
84744	2	2	1	3	1	2	0
84745	1	2	1	0	1	0	0
84746	2	1	0	1	1	1	0
84747	0	2	0	0	0	1	1
84748	1	2	0	1	0	1	1
84749	2	1	0	1	2	0	0
84750	3	1	1	3	1	0	0
84751	0	0	1	3	2	1	0
84752	1	2	2	2	1	3	0
84753	0	0	1	0	2	2	0
84754	1	2	0	2	2	0	0
84755	2	3	3	3	2	0	0
84756	0	0	2	1	1	2	0
84757	1	2	1	0	2	0	0
84758	1	2	1	2	0	2	0
84759	1	2	1	1	1	0	0
84760	1	2	2	1	3	1	0
84761	0	0	3	3	2	1	0
84762	3	1	2	1	1	1	0
84763	0	1	1	2	3	0	0
84764	0	0	2	0	2	0	0
84765	2	0	2	1	0	0	0
84766	0	0	1	0	0	1	0
84767	1	1	0	2	0	0	0
84768	0	1	0	1	2	0	0
84769	1	0	0	1	1	2	0
